time	EURUSD	GBPUSD	NZDUSD
2016-11-21	1.0649	1.2512699999999999	0.70774
2016-11-22	1.06578	1.25123	0.70856
2016-11-23	1.06435	1.24687	0.70794
2016-11-24	1.05852	1.24946	0.70119
2016-11-25	1.06272	1.2481	0.70621
2016-11-28	1.06856	1.25313	0.71016
2016-11-29	1.06543	1.25259	0.71321
2016-11-30	1.06665	1.25234	0.71691
2016-12-01	1.06683	1.26956	0.71049
2016-12-02	1.06898	1.27371	0.71484
2016-12-05	1.07965	1.27448	0.71569
2016-12-06	1.07853	1.27745	0.71608
2016-12-07	1.07682	1.26828	0.71673
2016-12-08	1.08737	1.27045	0.72222
2016-12-09	1.06296	1.26206	0.71889
2016-12-12	1.06516	1.26994	0.72074
2016-12-13	1.0667	1.27279	0.72323
2016-12-14	1.06699	1.2723	0.72386
2016-12-15	1.05392	1.2567599999999999	0.71222
2016-12-16	1.04741	1.25104	0.705
2016-12-19	1.04795	1.25022	0.69893
2016-12-20	1.04178	1.2414100000000001	0.69327
2016-12-21	1.04512	1.23905	0.69478
2016-12-22	1.04993	1.23782	0.69255
2016-12-23	1.047	1.22986	0.69124
2016-12-26	1.04672	1.22963	0.69263
2016-12-27	1.04633	1.22865	0.69039
2016-12-28	1.04797	1.22965	0.69301
2016-12-29	1.04938	1.22742	0.69705
2016-12-30	1.06522	1.23877	0.69788
2017-01-02	1.05275	1.23539	0.69522
2017-01-03	1.049	1.23066	0.69743
2017-01-04	1.04998	1.23529	0.69753
2017-01-05	1.06152	1.24323	0.70364
2017-01-06	1.06209	1.24303	0.70436
2017-01-09	1.0582799999999999	1.2270699999999999	0.70324
2017-01-10	1.06269	1.21898	0.70475
2017-01-11	1.06228	1.22721	0.70876
2017-01-12	1.06845	1.2317	0.71443
2017-01-13	1.06735	1.22329	0.71407
2017-01-16	1.06356	1.20852	0.71483
2017-01-17	1.07193	1.24158	0.72195
2017-01-18	1.0715	1.24135	0.72157
2017-01-19	1.06765	1.23431	0.72005
2017-01-20	1.07094	1.23807	0.72249
2017-01-23	1.07692	1.25381	0.7238
2017-01-24	1.07749	1.25448	0.7277
2017-01-25	1.07697	1.26385	0.73066
2017-01-26	1.0765500000000001	1.26734	0.73122
2017-01-27	1.07249	1.26055	0.72843
2017-01-30	1.07401	1.26003	0.72958
2017-01-31	1.08123	1.25963	0.73503
2017-02-01	1.08073	1.26795	0.73111
2017-02-02	1.08288	1.27063	0.73375
2017-02-03	1.07975	1.25377	0.73308
2017-02-06	1.07906	1.24986	0.7327
2017-02-07	1.0749900000000001	1.25465	0.73755
2017-02-08	1.0714	1.25497	0.73337
2017-02-09	1.07095	1.25823	0.72646
2017-02-10	1.06676	1.25211	0.72102
2017-02-13	1.06585	1.25393	0.72181
2017-02-14	1.06334	1.25484	0.71975
2017-02-15	1.06091	1.24808	0.72302
2017-02-16	1.06792	1.25236	0.72427
2017-02-17	1.06767	1.25111	0.72204
2017-02-20	1.06328	1.24828	0.71943
2017-02-21	1.06153	1.24806	0.71873
2017-02-22	1.05739	1.2508	0.71989
2017-02-23	1.05951	1.25616	0.72464
2017-02-24	1.06178	1.25701	0.7238
2017-02-27	1.06307	1.24786	0.72274
2017-02-28	1.06301	1.24705	0.7237
2017-03-01	1.05893	1.24045	0.71934
2017-03-02	1.05512	1.23075	0.71504
2017-03-03	1.06239	1.2300200000000001	0.70661
2017-03-06	1.06399	1.2300200000000001	0.70454
2017-03-07	1.06024	1.22526	0.70182
2017-03-08	1.0574	1.22138	0.6978
2017-03-09	1.06152	1.21951	0.69173
2017-03-10	1.0699	1.21885	0.69476
2017-03-13	1.0714299999999999	1.2251	0.69497
2017-03-14	1.06625	1.2221899999999999	0.69399
2017-03-15	1.07399	1.23094	0.70489
2017-03-16	1.07738	1.2377	0.70453
2017-03-17	1.07823	1.24049	0.70406
2017-03-20	1.07773	1.24358	0.70733
2017-03-21	1.08191	1.24946	0.70898
2017-03-22	1.08246	1.25064	0.70729
2017-03-23	1.08048	1.25312	0.70553
